,ABB.ST.csv_AdjClose,ALFA.ST.csv_AdjClose,ALIV-SDB.ST.csv_AdjClose,ASSA-B.ST.csv_AdjClose,ATCO-A.ST.csv_AdjClose,ATCO-B.ST.csv_AdjClose,AZN.ST.csv_AdjClose,BOL.ST.csv_AdjClose,ELUX-B.ST.csv_AdjClose,ERIC-B.ST.csv_AdjClose,ESSITY-B.ST.csv_AdjClose,GETI-B.ST.csv_AdjClose,HEXA-B.ST.csv_AdjClose,HM-B.ST.csv_AdjClose,INVE-B.ST.csv_AdjClose,KINV-B.ST.csv_AdjClose,SAND.ST.csv_AdjClose,SCA-B.ST.csv_AdjClose,SEB-A.ST.csv_AdjClose,SECU-B.ST.csv_AdjClose,SHB-A.ST.csv_AdjClose,SKA-B.ST.csv_AdjClose,SKF-B.ST.csv_AdjClose,SSAB-A.ST.csv_AdjClose,SWED-A.ST.csv_AdjClose,SWMA.ST.csv_AdjClose,TEL2-B.ST.csv_AdjClose,TELIA.ST.csv_AdjClose,VOLV-B.ST.csv_AdjClose,XOMX30.csv_AdjClose
197,198.800003,232.100006,733.211792,175.75,234.0,214.80000299999998,694.894714,246.69999700000002,186.739258,76.531723,220.61996499999998,92.984032,480.04748499999994,165.75173999999998,390.097992,258.5,145.699997,90.469025,88.725227,152.5,102.71210500000001,167.487808,154.83410600000002,41.465469,179.391037,446.016571,110.400002,39.748165,145.302704,1595.130005
198,192.100006,224.600006,726.622375,170.949997,230.899994,213.69999700000002,676.32959,239.25,183.644928,73.705269,214.260635,93.20225500000001,468.66058300000003,157.35556,381.288361,250.5,141.949997,87.433807,86.945107,146.699997,99.25202900000001,160.776703,151.563309,39.995884000000004,175.025513,428.140717,107.449997,38.849743,140.175507,1550.410034
199,190.5,221.100006,715.041199,169.149994,229.600006,211.5,664.252258,240.75,178.782455,72.993713,214.260635,91.277901,463.566437,155.086853,376.834076,248.100006,141.449997,87.10090600000001,86.083145,146.050003,99.44162800000001,158.217804,149.975998,39.784569,174.170425,428.33609,106.199997,38.083717,138.869537,1536.459961
200,189.75,220.100006,722.029846,169.800003,226.30000299999998,209.149994,669.342712,241.80000299999998,176.08106999999998,72.973938,215.728165,74.474518,455.87530499999997,158.034225,374.062469,247.0,140.25,86.963837,86.982582,144.800003,98.920242,157.203903,147.9077,39.851807,175.160538,428.53146399999997,106.400002,39.010513,137.805389,1536.099976
201,190.699997,227.600006,731.813965,171.5,229.100006,211.600006,684.7138669999999,240.5,180.010345,75.99805500000001,213.28227200000003,77.509842,472.95562699999994,159.643661,378.417786,252.0,143.949997,88.54998,87.82579799999999,146.050003,99.96300500000001,158.410934,150.84179699999999,40.552982,178.130875,420.814545,108.849998,39.246937,131.807541,1554.160034
202,190.899994,229.80000299999998,721.8302,172.649994,229.100006,211.600006,696.0924679999999,240.5,181.974991,77.08515200000001,213.575775,78.91838800000001,472.456207,158.984375,378.12085,251.600006,143.399994,86.963837,86.701515,146.0,98.730652,156.672806,150.312698,40.677849,176.825729,416.71191400000004,108.550003,39.322601,131.662445,1548.27002
203,191.75,230.100006,720.432434,169.800003,230.05000299999998,212.05000299999998,699.785522,239.75,179.813889,81.848618,213.67361499999998,81.160164,468.76046799999995,156.77383400000002,384.257904,251.100006,141.699997,86.337212,84.940125,146.350006,97.21390500000001,155.852005,146.753296,40.476139,173.675354,425.60101299999997,113.5,39.681965000000005,132.38798500000001,1543.869995
204,189.800003,223.69999700000002,709.849548,175.050003,213.0,198.580002,706.7724,235.649994,175.688141,83.94375600000001,212.69525099999998,85.048546,458.37240599999996,158.51899699999998,384.059906,253.0,136.300003,86.454704,86.15810400000001,145.600006,98.58845500000001,139.291534,142.135681,38.363003000000006,174.93551599999998,432.145691,111.650002,39.186062,129.48580900000002,1531.660034
205,189.100006,224.30000299999998,724.6256099999999,175.149994,213.94999700000002,198.440002,706.6726070000001,235.0,175.884598,82.678772,214.45629900000003,84.830322,457.67324800000006,157.917892,383.070068,250.0,135.699997,86.513451,85.052551,147.75,97.49829100000001,139.532944,141.317978,37.911564,173.270309,434.783112,109.150002,39.468047999999996,129.437424,1526.050049
206,186.5,215.80000299999998,731.01532,175.550003,211.149994,195.279999,706.6726070000001,228.399994,173.281448,80.84058399999999,211.81472799999997,82.09258299999999,439.494141,153.632553,377.724915,246.69999700000002,135.300003,82.224983,84.359238,145.600006,96.69252,136.53949,139.971191,36.797367,176.555695,439.66720599999996,105.699997,39.370810999999996,128.518402,1508.880005
207,185.0,215.600006,718.635376,176.449997,212.100006,195.800003,706.07373,194.360001,170.28537,80.54409799999999,212.01040600000002,84.92952,437.99588,155.280762,375.943176,246.80000299999998,134.850006,80.971725,84.546623,145.600006,96.123749,132.290741,137.662384,35.519878000000006,180.291138,430.192047,105.400002,39.934779999999996,127.01894399999999,1501.469971
208,182.600006,227.69999700000002,718.236023,175.600006,214.5,197.679993,687.907837,199.639999,176.916046,78.56755799999999,212.499588,84.9692,441.39196799999996,154.737823,379.209686,246.5,138.350006,81.578773,87.63842,144.600006,95.74455999999999,132.435577,133.04478500000002,35.500668,184.521637,432.145691,104.800003,39.516663,129.53416399999998,1506.02002
209,178.0,226.0,725.024963,174.350006,209.0,194.0,679.52356,195.820007,169.155701,77.776939,209.76017799999997,84.552582,434.40002400000003,151.499557,373.567566,245.899994,135.350006,81.304626,86.926369,154.199997,94.379486,132.918396,132.130875,33.829372,182.72142,428.62912,103.400002,38.485966,127.212418,1485.27002
210,179.199997,228.19999700000002,792.914978,176.850006,212.19999700000002,196.919998,694.0962519999999,198.33999599999999,177.75100700000002,78.132713,200.270096,87.46887199999999,441.09231600000004,153.84583999999998,379.01171899999997,242.19999700000002,139.800003,82.91035500000001,86.945107,155.899994,94.625961,135.91185,135.738388,34.424892,183.711548,438.397339,105.699997,38.485966,128.95373500000002,1503.140015
211,180.350006,226.80000299999998,762.7637940000001,176.25,216.94999700000002,201.149994,701.781738,202.5,181.827652,78.310608,201.346298,88.302094,441.09231600000004,155.513443,384.356873,246.80000299999998,141.899994,81.147964,88.013184,156.050003,94.379486,137.50512700000002,137.902893,34.367259999999995,184.97169499999998,454.02648899999997,103.699997,39.944503999999995,129.824387,1516.0
212,184.649994,233.69999700000002,758.171326,182.5,226.600006,209.75,709.5672,209.149994,186.837479,78.84427600000001,204.379196,89.175003,448.084259,156.812622,392.6716,253.899994,144.899994,84.809814,88.781448,156.949997,94.360527,139.09840400000002,141.414185,35.106857,185.511749,455.49169900000004,104.0,40.119526,132.33961499999998,1538.219971
213,183.800003,228.100006,763.163208,180.5,224.350006,208.600006,691.101868,215.30000299999998,188.605652,79.120987,203.498688,82.171936,469.959076,153.981583,386.534546,248.100006,143.550003,83.79155,88.312996,154.149994,94.057182,138.036224,140.981293,35.231724,184.431625,455.49169900000004,104.0,40.333447,131.03363000000002,1531.26001
214,188.0,232.600006,788.7217410000001,176.75,231.25,215.69999700000002,693.098145,219.05000299999998,197.053635,80.049965,206.23808300000002,86.119843,485.34137000000004,155.455261,393.56243900000004,252.30000299999998,145.800003,85.0448,88.987572,154.199997,94.739716,139.919189,146.753296,36.538025,184.791672,450.99835199999995,103.099998,40.294552,136.064072,1551.390015
215,184.649994,226.399994,771.1502690000001,175.600006,229.5,214.149994,704.576538,211.30000299999998,193.173447,80.109261,204.574875,85.961136,462.567596,155.261368,388.316254,240.600006,143.600006,81.872505,88.8564,153.699997,94.30365,138.76043700000002,141.89518700000002,35.43343,185.061707,456.07782000000003,107.75,40.975204,132.581467,1539.01001
216,185.449997,223.5,773.746033,177.050003,227.850006,213.350006,691.101868,208.550003,191.699966,79.970901,204.183533,85.365967,465.26446500000003,151.266876,388.712219,240.100006,143.550003,81.950829,88.51911899999999,153.550003,94.227814,139.146698,141.462296,35.606322999999996,185.42173799999998,454.612579,104.25,40.673775,132.871689,1534.599976
217,185.350006,220.80000299999998,774.744446,177.5,225.19999700000002,209.80000299999998,700.5840450000001,207.0,190.619415,80.781281,204.379196,86.913391,466.86264000000006,155.067459,389.899994,241.600006,142.800003,81.422119,88.762711,153.899994,94.938789,138.71215800000002,141.606583,35.884876,186.231827,456.95694000000003,106.300003,40.926586,132.968414,1538.689941
218,184.550003,220.80000299999998,774.744446,177.699997,221.19999700000002,206.649994,727.034363,207.449997,190.422958,80.741753,203.987854,85.44532,461.868408,154.349991,389.899994,241.0,142.25,81.363373,89.30611400000001,154.25,95.460167,137.98793,140.30789199999998,35.846455,187.221954,456.859283,104.400002,40.916862,132.774933,1536.790039
219,184.550003,220.80000299999998,774.744446,177.699997,221.19999700000002,206.649994,727.034363,207.449997,190.422958,80.741753,203.987854,85.44532,461.868408,154.349991,393.899994,241.0,142.25,81.363373,89.30611400000001,154.25,95.460167,137.98793,140.30789199999998,35.846455,187.221954,456.859283,104.400002,40.916862,132.774933,1530.51001
220,180.100006,217.399994,742.396851,177.25,215.0,200.0,743.303772,200.0,185.658691,79.358177,212.108246,83.02499399999999,448.88333099999994,152.580002,389.200012,241.600006,136.800003,77.15323599999999,88.387939,151.0,94.512199,142.236694,134.872574,34.271209999999996,185.961807,456.66391,100.5,40.722389,129.824387,1514.589966
221,180.449997,211.30000299999998,762.963562,180.25,216.5,201.600006,753.384827,200.5,187.18129,80.049965,212.108246,82.747253,444.788055,154.380005,389.5,243.600006,137.199997,76.839928,88.743973,151.649994,94.986183,141.94700600000002,135.690277,33.954235,185.961807,422.963562,101.400002,40.712666,127.98633600000001,1520.26001
222,179.600006,202.300003,771.948914,176.800003,212.75,197.080002,751.288818,198.899994,185.511353,76.72936999999999,211.325546,81.576775,434.499908,156.0,386.0,244.5,135.449997,76.23288000000001,87.675896,151.300003,93.659035,140.208878,135.06497199999998,34.031078,185.151703,418.079468,102.599998,40.304276,126.09992199999999,1502.449951
