ABB.ST.csv_AdjClose,ALFA.ST.csv_AdjClose,ALIV-SDB.ST.csv_AdjClose,ASSA-B.ST.csv_AdjClose,ATCO-A.ST.csv_AdjClose,ATCO-B.ST.csv_AdjClose,AZN.ST.csv_AdjClose,BOL.ST.csv_AdjClose,ELUX-B.ST.csv_AdjClose,ERIC-B.ST.csv_AdjClose,ESSITY-B.ST.csv_AdjClose,GETI-B.ST.csv_AdjClose,HEXA-B.ST.csv_AdjClose,HM-B.ST.csv_AdjClose,INVE-B.ST.csv_AdjClose,KINV-B.ST.csv_AdjClose,SAND.ST.csv_AdjClose,SCA-B.ST.csv_AdjClose,SEB-A.ST.csv_AdjClose,SECU-B.ST.csv_AdjClose,SHB-A.ST.csv_AdjClose,SKA-B.ST.csv_AdjClose,SKF-B.ST.csv_AdjClose,SSAB-A.ST.csv_AdjClose,SWED-A.ST.csv_AdjClose,SWMA.ST.csv_AdjClose,TEL2-B.ST.csv_AdjClose,TELIA.ST.csv_AdjClose,VOLV-B.ST.csv_AdjClose,XOMX30.csv_AdjClose
192.25,194.214569,1260.450684,173.597168,259.511444,228.203903,611.450806,275.245148,243.523788,52.931805,213.331192,93.696877,496.097626,125.75618,359.285492,285.281921,152.978134,90.096962,78.662834,134.551788,93.185051,150.532303,169.745117,46.777126,163.099121,362.009949,101.252945,35.842388,146.415207,1518.880005
193.600006,198.236191,1262.943726,173.940933,264.403961,232.710129,610.752808,278.660828,244.965897,52.378372,214.651962,94.633263,494.401398,126.787712,361.515869,285.559143,154.004181,90.116547,78.606621,135.378448,92.976501,153.14827,171.043823,47.430279,163.144135,358.786407,101.108238,35.681614,149.946198,1526.660034
193.949997,198.236191,1271.419922,174.333786,263.44046,232.20134,600.980774,274.391235,242.370102,52.753918,215.238983,93.852951,495.199585,124.912155,360.061279,284.912323,154.101883,89.705322,78.943909,135.232574,93.981339,153.051697,169.648926,47.872112,164.404266,357.907288,101.108238,35.691074,150.188049,1526.27002
196.199997,202.453979,1276.405884,176.248993,265.590546,235.544342,599.086182,278.091522,247.080994,54.177025,215.532501,95.120964,509.66745,127.575447,362.873535,287.68335,156.300552,90.606094,79.768387,138.052948,94.796593,155.127792,172.967834,49.3321,165.709442,368.652313,101.204712,36.145016,152.848389,1545.160034
195.800003,202.355896,1279.397461,176.690964,269.963806,240.340866,600.083313,292.702972,248.523087,53.544533,216.804367,94.847855,516.85144,128.475723,361.903809,288.329163,158.059479,90.997742,79.581009,136.740021,94.076134,154.789825,173.833618,50.638401,165.979462,369.92218,100.529366,36.040985,154.734802,1552.47998
204.5,203.925293,1272.915649,175.365067,269.963806,238.378571,596.692993,292.702972,246.119583,54.908348,219.054581,92.780006,514.057678,127.931816,364.425049,288.42157,157.522034,91.448128,79.955765,136.253754,94.796593,154.886383,176.09433,50.158142,166.699539,365.135742,100.722328,35.955872,155.895676,1558.22998
205.399994,205.004272,1265.935425,175.807037,268.109863,237.651306,596.094727,291.469543,246.792572,64.514343,212.597427,93.228691,511.46344,124.218216,370.922272,287.221344,157.228867,92.016006,80.236839,136.059219,94.607002,155.465775,175.901932,48.525265,167.194611,365.038086,101.349434,39.04834,155.750565,1572.579956
207,218.050003,1278.400269,176.052567,267.369476,237.070679,600.781372,294.505646,249.484497,64.237625,213.575775,94.613754,516.252869,128.231918,373.540558,288.791168,157.570892,92.858025,81.19249,134.649033,95.507568,156.383102,176.09433,48.813419,170.119949,364.745026,104.436707,40.287216,157.104919,1587.650024
205,218.399994,1266.932617,174.628433,264.477997,234.018005,598.288452,298.58548,247.46553,64.988716,210.640701,93.345734,514.656372,130.763901,372.279907,288.513977,153.417862,93.543404,80.986374,134.503159,94.170929,157.928116,171.861526,46.364105,168.9048,371.09436,106.366249,40.088619,149.946198,1575.400024
199.850006,215.399994,1246.490112,176.494537,255.348007,228.367996,601.180176,296.403259,250.445892,66.036278,211.227707,93.599342,503.281647,135.434036,364.619019,284.727539,149.411407,92.95594,79.524788,133.092972,90.796173,160.969833,166.137619,46.296867,169.804901,370.605957,107.716934,40.391247,146.80217,1557.290039
202.699997,216.5,1256.462036,181.699997,259.609009,231.960999,606.564758,293.177338,253.137817,64.988716,211.325546,87.766457,513.25946,134.871384,368.303986,291.284973,150.779465,94.287521,80.330528,136.156494,92.957535,163.094208,170.659012,46.316078,172.235199,380.276489,110.370056,40.883018,147.189117,1573.76001
202.399994,218,1198.625,183.649994,260.446014,233.682999,614.043396,298.016205,224.776398,64.929413,218.174072,83.481293,512.062134,139.33522,371.891998,294.79422,149.899994,95.501602,80.967628,137.955704,94.133018,163.480469,174.55513,46.998043,173.360336,386.13739,111.141876,40.911385,146.80217,1580.780029
202.899994,217.699997,1184.664063,184.199997,261.815002,233.757004,615.937988,296.993103,222.372894,66.411819,218.174072,81.001457,506.873657,140.498062,371.50412,292.854797,150,95.286201,77.294952,138.101578,92.900658,165.411713,171.284332,47.785667,171.875153,384.867554,109.984146,40.835732,144.335312,1570.709961
209.800003,222.699997,1232.030884,188.600006,265.46701,238.024002,632.690063,307.808777,222.180603,65.937454,220.717804,82.687744,510.465698,144.099121,374.607239,293.131989,151.949997,96.226135,79.374886,141.699997,93.431519,164.590927,175.084229,48.121845,170.299957,390.435425,109.357048,40.930302,147.866302,1590.969971
205.899994,221.899994,1216.075806,186.300003,260.977997,233.233994,628.202881,305.080505,223.33429,65.304962,217.78273,82.786934,505.277191,136.146759,368.110046,285.00473,151,95.991158,77.838356,141.25,93.071297,161.838898,172.294434,47.689617,167.689667,390.728485,109.212326,40.495277,146.657059,1566.959961
206.5,224,1227.543457,187.699997,263.109009,235.778,627.903748,305.762573,224.487976,67.340797,221.500488,83.81855,494.800476,135.715378,372.861755,287.406128,151.300003,96.10865,78.644104,140.800003,93.621117,162.852798,173.160233,48.294739,169.399857,376.271545,109.839432,40.618221,147.189117,1577.079956
209.300003,226.699997,1233.027954,190.149994,267.140991,238.772003,631.393799,311.316589,223.815002,68.744141,225.609604,86.873711,485.740906,138.322403,380.231689,292.208008,154.600006,96.911514,79.056335,141,93.507355,166.232483,175.709518,48.698158,170.47998,389.458618,109.887672,41.072159,149.801102,1597.930054
211.600006,229.5,1234.523682,190.649994,269.575989,239.671005,630.296875,310.829407,221.60376,68.704605,227.761993,86.675323,481.745514,140.291748,381.783295,296.548828,157,97.479385,79.16877,141.649994,94.265732,167.294678,177.874023,49.370518,171.290085,400.496674,110.900681,41.563927,152.413055,1608.939941
210,229.199997,1223.05603,191.050003,268.359009,238.173996,619.727112,310.049896,222.853592,69.574295,228.446838,86.675323,479.148529,140.815292,382.080231,295.809631,159.699997,98.84034,80.705299,141.399994,95.270576,160.728424,179.557526,49.3321,176.15065,403.036438,109.935905,41.422073,152.751633,1616.800049
207,227.300003,1224.053101,191.399994,267.065002,239.072006,620.724243,314.142303,218.623398,67.479156,224.04422,84.512901,474.054382,134.61026,377.328979,296.364014,157.649994,98.203926,79.768387,138.5,94.843994,159.376556,176.815842,49.3321,175.520584,401.375824,111.045395,41.176189,151.832611,1603.25
206.100006,228,1236.019531,190,268.205994,240.343994,624.314026,313.557678,218.046555,66.708305,227.468475,84.314514,477.850006,135.017456,371.785858,291.654572,157.949997,98.350792,78.606621,138.300003,94.720757,162.418274,176.527237,48.755787,173.180298,406.357605,110.273582,40.930302,151.397293,1598.579956
208.100006,228.399994,1262.445068,190.149994,271.859009,243.113998,629.997742,313.850006,218.719559,66.490883,228.446838,83.759033,482.444702,133.854019,375.250305,295.071411,158.899994,99.476761,79.056335,138.050003,94.701797,161.645767,178.210739,48.73658,174.215424,408.311249,109.742958,40.807362,153.380447,1606.719971
209.100006,229,1262.445068,188.800003,275.015991,246.145004,632.989136,317.799988,219.296387,66.016518,227.566315,83.620163,478.44931,134.68782,372.874695,294.979004,159.800003,99.770493,77.875839,138.149994,93.336723,161.790619,179.509445,49.293678,172.73024,407.725159,109.646477,40.665501,153.912521,1602.27002
210.100006,230.699997,1277.901733,191.050003,276.042999,246.968994,637.177185,321.149994,221.123062,66.609482,230.697067,84.314514,476.351715,142.133865,377.922882,297.288025,160.649994,99.378845,78.756523,139.399994,94.663879,162.514832,180.711945,49.351307,174.350433,408.018219,110.080627,41.062702,154.783173,1618.949951
213.199997,232.5,1287.873657,192.399994,277.71701,248.802002,623.117432,321.700012,219.680954,66.866432,232.262436,84.274841,481.046326,140.214172,378.021851,298.673065,162.899994,99.770493,78.512932,140.300003,94.398445,163.81842,182.058746,48.544476,174.395447,408.311249,109.501762,41.119446,155.847305,1621.609985
213.699997,233,1314.299072,193.899994,279.277008,248.615005,638.174377,327.450012,219.104095,66.846664,229.914368,85.782585,486.240326,141.358231,379.70462,302.089905,163.399994,100.113174,78.887688,140.899994,93.621117,164.977188,181.866348,48.275528,173.225311,415.246704,109.550003,41.232929,157.056549,1626.25
214.399994,231.5,1301.948242,193.449997,278.212006,245.022003,642.362427,324.75,217.854279,65.660736,232.164597,84.393875,488.238037,141.416397,378.516785,300.704865,163.649994,98.497658,79.787132,141.050003,93.696945,164.542648,180.471436,49.274467,173.405319,410.850983,109.400002,40.996502,156.621216,1624.439941
209.5,225.300003,1284.987915,191.300003,274.75,242.701996,642.761169,318.200012,216.508316,64.514343,230.30571,83.421776,482.444702,140.679565,369.608185,293.131989,160.100006,97.283569,78.662834,139.649994,92.881706,162.707962,176.527237,47.929745,170.524994,410.264893,109.400002,40.674961,154.638077,1602.099976
207,225,1280.997314,190.899994,274.40799,242.403,641.165771,311.950012,216.027618,64.751526,230.403549,83.005165,480.247223,139.690628,368.321381,291.316986,158.699997,96.402374,78.063217,139.050003,93.090248,162.563126,174.170334,46.729099,169.039825,417.688751,109.050003,40.797905,153.573929,1593.569946
206.5,223.100006,1287.980835,191.149994,271.744995,241.804001,643.658691,311.950012,216.123749,64.494576,227.957657,83.005165,482.644501,135.618591,368.915314,290.462006,158.199997,96.715691,77.669716,142.399994,92.786903,161.838898,174.170334,46.661865,167.509644,414.46521,110,39.776539,154.879913,1586.97998
207,223.100006,1283.990234,191.800003,272.885986,242.253006,643.858154,309.649994,215.35463,64.039978,223.848557,82.56871,483.643341,133.097794,370.79599,290.747009,157.899994,97.851448,77.388641,142.550003,92.957535,161.597504,174.122223,46.604233,167.104584,411.925507,110.400002,39.08617,153.71904,1581.52002
206.100006,222.399994,1281.994873,191.350006,275.09201,243.712997,646.351013,309.700012,212.758835,64.079498,223.946381,82.925804,477.45047,130.732117,366.143707,288.942993,158.199997,97.910194,75.795898,142.5,91.763107,160.680145,173.112122,46.037529,165.034363,409.190399,108.5,39.067253,152.316315,1572.300049
202.399994,220.800003,1266.531128,189.399994,269.385986,239.746002,644.655823,309.600006,212.85498,63.447006,224.729065,82.925804,476.95105,133.233521,362.481323,288.65799,154.350006,97.890617,75.627251,142.449997,92.199165,158.748886,166.52243,46.229633,164.899338,410.753296,107.449997,39.42662,150.23642,1562.540039
200.600006,220.199997,1302.446899,189.600006,266.303986,238.772003,646.550415,310.850006,209.201645,63.209824,219.15242,84.770805,496.128967,128.831833,361.88739,291.696991,153,95.63868,74.428009,142.100006,91.630386,156.769363,164.742722,45.758976,164.989349,408.311249,107.900002,39.095627,146.80217,1549.939941
204.699997,224.399994,1320.903687,191.949997,269.84201,241.167999,645.752625,316.25,213.143387,63.427246,219.445938,88.163223,499.624969,128.463409,368.717316,294.640015,155.649994,97.959152,75.533562,143.5,93.526321,157.831543,167.821121,46.460155,167.059586,407.725159,110.550003,39.492821,149.414124,1569.51001
202.5,223.899994,1332.875732,192.25,268.053986,238.996994,637.675781,314.700012,214.681641,63.328419,216.315186,88.460808,509.413666,128.967575,368.123413,294.545013,154.399994,98.10601,75.364922,143.649994,92.540436,156.865921,166.137619,46.008713,166.834564,408.604279,111.5,39.634682,148.20488,1564.72998
202,223.899994,1366.796021,190.5,268.28299,238.772003,637.077515,317.350006,214.104797,63.407482,212.597427,88.143387,516.805176,128.773666,363.966064,291.60199,154.350006,98.252876,74.50296,143.5,91.478714,156.383102,165.079422,45.201881,165.529404,414.75827,111.949997,39.663052,148.25325,1559.050049
200.100006,223.199997,1366.796021,188.5,268.852997,238.623001,629.698608,322.799988,207.663391,62.755219,210.445038,85.048546,526.194336,127.804131,363.768097,290.462006,155.800003,98.203926,74.952682,142.949997,92.237083,155.127792,165.945221,46.892387,166.699539,412.218536,112,39.672508,145.689667,1555.650024
200.600006,224.100006,1380.264526,189,269.042999,239.108994,631.692871,314.049988,207.471115,62.676155,212.303909,81.715645,524.995728,130.499435,362.382324,289.227997,154.850006,98.448708,75.196274,142.649994,92.237083,154.065613,164.694611,46.02792,168.274734,415.442047,110.800003,40.031879,144.04509,1555.869995
201,223.899994,1380.763306,189.600006,275.434998,244.723007,629.200012,312.700012,206.50972,62.45874,213.086609,82.072739,518.203552,133.50499,365.549805,291.886993,155.850006,99.770493,76.84523,143.399994,94.151978,153.679352,166.474319,46.700283,170.119949,418.567871,111.849998,40.495277,145.157593,1571.180054
201.100006,221.399994,1367.793823,190,280,250,622.319702,306,206.221283,62.893578,211.325546,82.489357,511.211609,140.136612,362.877228,291.032013,154.800003,98.301834,76.99514,144.399994,94.227814,152.617172,165.560425,45.518848,170.389984,413.195374,110.050003,40.088619,144.286926,1572.27002
201.5,223.300003,1370.786743,189.5,276.950012,252.350006,624.71283,306.5,207.759537,65.858391,212.010406,81.437904,514.008362,139.613068,363.372162,292.740997,154.800003,98.252876,76.170662,144.699997,91.819977,151.748108,164.694611,45.125038,168.364746,414.17218,110.25,39.927849,144.238571,1571.069946
204.600006,224.5,1378.269287,191.050003,278.950012,253.600006,638.573242,305.549988,210.06691,67.380333,210.738525,84.215324,514.20813,135.793091,369.905151,301.096985,156.600006,97.636047,77.819618,145.399994,93.734871,154.741547,165.752823,46.133579,170.840027,414.46521,116.050003,40.608761,144.964127,1588
201.600006,223.199997,1379.266846,189.199997,277.850006,250.800003,635.980591,304.899994,206.221283,67.261734,211.129883,84.235161,512.010681,129.937103,367.925446,302.330994,155.050003,97.028999,77.444862,144.25,91.668304,152.617172,163.540222,44.635178,169.219833,415.539734,113.75,40.135906,142.739105,1570.430054
199.550003,220.100006,1396.725952,188.899994,275,247.300003,634.783997,302.700012,204.010056,67.202438,209.075317,82.727425,506.417114,128.211334,363.075195,299.863007,155.5,95.932411,76.807762,143.800003,91.289124,152.71373,164.646515,44.548729,168.949814,413.195374,113.449997,39.908936,141.820084,1561.650024
199.649994,217.100006,1375.276245,188.800003,269.700012,243.899994,635.083252,299.149994,202.664093,69.13945,210.445038,81.497421,504.419434,133.795853,360.402618,297.678986,152.300003,95.149132,77.594757,144.100006,92.559395,153.14827,162.241501,43.645844,170.164948,413.29306,112.699997,39.946766,140.223877,1564.869995
199.75,218,1392.23645,190.449997,270.049988,243.600006,637.476318,298.450012,202.856369,69.673119,212.793091,81.100647,505.218506,134.183655,359.907715,296.729004,156.949997,95.129547,77.707191,144.149994,92.578354,154.59671,162.289612,43.232819,171.15506,417.493378,112.75,39.776539,140.127151,1572.290039
196.699997,214.899994,1354.824219,186.850006,264.5,240,627.106079,294.299988,199.972153,67.795403,212.793091,80.565002,503.420563,134.028549,354.859497,292.075989,152.800003,94.170029,76.639114,144.100006,91.952698,152.424057,159.018814,42.704536,169.399857,419.837738,111.900002,39.237484,137.370071,1549.550049
192.899994,210.399994,1310.428223,186.800003,257.549988,233.449997,618.63031,284.100006,192.184769,66.767601,214.749817,80.565002,500.424011,133.75708,353.77066,286.569,149.949997,92.975517,76.732803,142.949997,92.31292,150.541077,156.517609,40.5914,169.714905,421.205292,111.400002,39.237484,134.516251,1534.650024
191.699997,208.600006,1299.952759,185.100006,253.100006,226.5,617.333984,285.049988,190.358124,66.372299,212.793091,80.465813,498.426331,133.311081,351.39502,285.049988,150.550003,93.504234,77.070091,144.75,92.388756,151.45842,155.940414,40.850742,170.389984,423.451996,111.199997,39.294224,133.500488,1529.22998
193.649994,212.5,1316.912964,186.800003,254.75,228.550003,621.023438,288.149994,190.117752,67.004791,215.532501,80.783226,508.814362,130.518814,354.265564,287.234009,155.350006,93.935043,78.063217,144.600006,93.431519,152.182648,158.634003,40.917976,171.065063,426.480133,110.650002,39.246937,135.14505,1540.880005
191.550003,209.300003,1253.561646,186.649994,253.25,227.850006,620.42511,285.700012,191.415649,66.016518,212.401749,79.017586,512.010681,132.981445,352.384888,282.770996,152.550003,93.465073,78.550407,144.350006,93.469437,151.072159,154.978409,40.380089,171.875153,425.601013,105.25,38.357975,134.758102,1531.660034
195.699997,212.600006,919.644226,190.899994,260.799988,234.649994,628.003418,290.600006,196.126541,68.447662,216.413025,80.842743,498.925751,129.432953,361.194489,291.411987,159,95.286201,79.787132,147.449997,94.379486,157.203903,160.365601,40.639431,172.640244,433.415558,105.300003,38.736256,138.53093,1558.880005
193.350006,208.600006,901.686401,189.350006,256.299988,228.649994,620.126038,285.100006,191.752136,66.985016,217.293549,80.287262,500.424011,132.205811,356.146271,289.608002,155.399994,94.796654,78.981384,146.050003,93.374641,152.71373,157.383408,40.139961,171.290085,434.099335,104.599998,38.594402,134.999954,1540.859985
190.600006,211.300003,896.498474,187.949997,253.300003,225.649994,611.84967,286,188.243027,66.411819,217.78273,80.545158,498.825867,134.241852,355.849335,290.177002,154.850006,95.521187,79.093811,145.399994,93.41256,151.699829,160.028915,39.544437,172.640244,433.806305,104,38.660603,134.854828,1538.400024
187.350006,207.600006,892.30835,184.75,243.649994,217.899994,607.462219,278.899994,185.118454,65.581673,215.238983,79.553223,481.845398,134.358185,352.780823,288.562988,151.350006,94.170029,79.075081,142.899994,93.166092,150.782471,156.325211,39.189049,172.865265,434.001648,104.599998,38.868652,134.758102,1522.339966
187.300003,207,901.885864,185.25,240.550003,214.600006,606.465027,286,184.301254,65.818855,212.988754,81.18,482.244934,133.330475,353.374725,288.847992,151.649994,94.111282,79.8246,142,93.54528,150.782471,156.806213,40.514561,173.720367,433.806305,105.449997,39.01997,137.563538,1526.599976
186.949997,204.5,904.679321,174,240.850006,215.699997,608.060486,286.5,186.656693,66.767601,214.260635,82.132263,476.45163,135.308319,353.968628,290.462006,150.5,92.897194,79.693436,141.5,93.848625,152.858582,155.65181,41.186924,173.495346,437.225159,105.25,39.398254,137.466812,1524.170044
190.25,207.899994,909.268616,177.199997,244,219.449997,613.843933,290.350006,186.656693,66.985016,214.651962,83.183708,483.044037,138.585358,357.82901,292.931,152.5,93.895882,80.442963,142.149994,94.265732,154.451859,160.413712,41.945728,175.11554,438.495026,105.199997,39.672508,139.643448,1541.060059
190.899994,209.5,910.266296,178.899994,245.100006,221.75,619.029114,289.799988,186.704773,67.696579,215.434662,83.798714,492.133575,137.324966,359.51178,296.444,153.5,94.561668,80.686562,143.600006,94.739716,155.948578,160.702316,41.5135,176.645706,440.644043,105.199997,39.407707,140.417358,1548.380005
189.5,206.699997,907.073792,177,240.199997,217.800003,615.738525,275.100006,184.253189,66.688545,214.260635,82.905968,487.139313,134.707214,353.077789,291.791992,150.449997,93.073433,79.393623,143.350006,93.848625,154.065613,156.132813,39.630886,174.665482,439.471832,104,38.878113,138.772781,1526.290039
190.399994,209.600006,926.428345,179.100006,243.649994,221.149994,641.863831,276.600006,188.050751,67.538452,216.217346,83.81855,494.031372,135.773697,356.047302,294.829987,151.350006,94.091698,79.487312,145.25,93.962387,155.562332,157.287201,40.332066,174.485458,442.5,104.550003,39.303684,141.239639,1541.52002
192.300003,212.800003,942.590515,180,249.199997,225.399994,653.82959,275.899994,190.598465,68.170952,215.04332,83.95742,497.826996,134.513321,358.521942,296.444,152.949997,94.581245,79.581009,145.600006,93.677994,157.155609,160.413712,41.071659,174.260437,444.160614,102.150002,39.17128,142.739105,1550.880005
192.100006,229.899994,933.811096,179.25,249.300003,226.350006,646.15155,271.149994,191.511795,66.945488,214.554138,86.199196,496.528503,132.263992,359.610748,299.197998,153.800003,94.698746,79.899551,146.199997,94.796593,160.728424,161.423813,40.725876,174.260437,445.235077,102.550003,38.717342,143.803238,1552.75
191.899994,239.300003,935.806396,177.75,250,226.899994,651.536133,272.399994,194.876709,66.787369,210.83638,95.225807,495.929199,132.826324,368.816315,298.153015,152.949997,95.070801,83.309898,145.199997,95.934151,160.438736,159.644104,41.523102,174.800491,440.253326,100.550003,37.119095,142.352142,1556.609985
194.800003,240,939.796997,175.050003,255.550003,232,655.923584,275.200012,199.106903,72.479805,211.325546,92.28968,502.821259,133.059006,374.260468,302.046997,154.899994,94.170029,83.253685,145.199997,93.507355,159.183426,163.780716,42.819801,171.740143,434.685425,114.050003,37.695976,143.706497,1570.420044
201.600006,239.100006,940.595154,173.25,258.700012,235,659.114502,272.649994,201.798828,72.539108,219.250275,90.7621,507.415985,133.408051,372.280762,300.71701,155.600006,93.504234,83.478546,144.5,93.94342,159.955917,165.945221,42.733356,172.640244,459.301331,117.400002,37.639233,145.834778,1584.339966
199,239.300003,930.618469,174.050003,244.449997,221.600006,657.31958,259.299988,199.587601,72.242622,225.413925,91.535805,502.621521,134.455124,373.963501,299.863007,154.449997,87.68837,84.49041,144.899994,97.213905,152.568893,162.145309,39.352337,176.600708,477.274841,120.550003,36.939411,143.319534,1579.400024
197.350006,239,916.451721,173.399994,246.199997,226,654.926453,251.800003,200.35672,71.570595,217.978394,91.357254,495.929199,134.086716,371.092957,285.714996,152.949997,86.04348,85.015076,146.699997,99.441628,152.424057,163.540222,39.409966,177.455795,477.079468,120.25,38.168831,146.753799,1580.5
198.399994,240.100006,913.259277,173.600006,253.399994,230.350006,656.621582,261.299988,196.511093,71.748489,216.217346,91.992096,500.024475,134.009155,375.64624,285.429993,158.5,88.314995,86.68277,147.550003,100.958374,154.065613,170.178024,41.302185,182.631409,475.711914,119.099998,38.490372,149.365753,1601.380005
196.600006,239.600006,882.930359,173.899994,247.600006,228.949997,650.539001,258.5,193.819168,71.946144,214.847656,91.7342,499.225403,133.892807,373.963501,285.23999,155.75,88.354156,86.68277,146.25,100.768784,154.789825,165.89711,40.889164,183.531509,474.832794,119.400002,38.849743,147.430969,1593.27002
200.699997,243.899994,903.083069,175.149994,250.5,231.5,676.863647,261,196.799515,71.017166,215.532501,93.341125,504.219635,134.707214,378.219849,287.32901,159.199997,91.350212,87.169968,145.050003,102.048531,156.962494,171.380524,41.09087,185.061707,474.0513,120.25,39.237484,149.269028,1608.800049
202.199997,242.899994,902.484436,175,252.300003,233,672.675659,260.25,197.280212,69.811478,215.141144,93.737907,507.016449,134.435745,378.813751,288.562988,159.550003,90.214455,87.732109,154.699997,102.143326,159.183426,172.005829,41.599945,186.681885,470.632446,121,39.984592,148.446732,1612.76001
200.899994,243.600006,893.705078,174.75,250.399994,230.800003,669.584473,258.600006,199.395309,69.13945,215.630325,94.134682,508.215057,135.03685,378.318817,288.278015,159.300003,89.470337,87.675896,159.699997,101.906334,159.279984,171.524826,41.48468,186.411865,470.730133,120.699997,39.975136,149.269028,1611.069946
201.899994,241.699997,893.505493,174.350006,251.800003,230.449997,683.345093,262,198.433914,68.072113,215.141144,94.035484,535.583557,132.632416,379.506622,288.372986,160.850006,89.157021,88.144348,158.300003,102.996498,159.907654,173.929825,41.638363,187.401962,469.655609,118.050003,40.00351,149.123901,1615.599976
201.100006,243.800003,881.932617,174.600006,252.350006,233.25,678.75824,258.450012,198.626205,69.198746,221.402649,97.289032,528.991089,129.200256,381.882263,290.177002,159.949997,89.568253,87.713371,159.800003,102.522514,158.893738,172.005829,40.841137,185.151703,476.981781,117.349998,40.031879,147.285858,1612.540039
199.300003,242.300003,865.171997,174,245.550003,226.949997,679.057373,254.800003,196.991791,68.744141,223.065857,98.003227,525.595093,127.493874,376.933014,286.759003,157.050003,89.098274,87.507256,159.600006,102.380318,158.942032,168.735016,40.043907,184.251602,480.205292,117.150002,40.12645,142.932587,1598.060059
201.600006,243.5,870.559265,175.050003,246.600006,228.300003,685.538879,257.75,199.010742,69.851006,225.609604,97.76516,533.985352,129.103302,380.694458,292.075989,158.050003,89.489922,87.900757,159.699997,102.901703,159.617966,170.947617,40.821926,184.071579,488.605957,117.599998,40.816818,145.157593,1611.949951
204.800003,241.399994,876.345825,174.5,243.199997,224.699997,680.353638,255.050003,199.779877,70.147491,225.413925,97.606453,533.186279,128.288895,381.684296,291.221985,157.350006,90.312363,87.46978,160.25,102.238121,159.376556,170.081833,40.41851,183.531509,495.443726,117.849998,40.712788,145.351074,1608.47998
206.300003,243.399994,882.730774,175.25,245.899994,226.5,695.709778,258.450012,201.221985,70.305611,226.294449,98.082581,534.984192,128.405243,389.504059,292.075989,160.350006,90.175285,88.12561,161.75,102.61731,160.390472,173.208328,41.321396,184.341614,498.374176,117.599998,40.750618,147.092392,1619.890015
207.600006,244.300003,876.944336,175.550003,245.800003,227.300003,696.308044,256.850006,201.606552,70.95787,225.022583,98.320648,541.376892,129.471725,390.394928,294.829987,161,90.606094,88.181831,161.25,102.854301,161.452652,173.448837,40.408905,184.881668,497.983429,116.75,40.570934,146.270096,1622.630005
207.699997,245.300003,878.939697,178,249.649994,229.800003,709.866638,261.549988,199.876007,70.938103,223.555038,98.697578,533.985352,129.510513,394.057373,294.600006,161.300003,91.937675,89.418549,161.75,104.181458,162.36998,174.507019,40.408905,185.871796,500.132446,115.949997,40.552021,146.947266,1631.22998
206.800003,243.300003,866.169617,178.050003,248.149994,227.100006,720.446716,260.5,196.222687,70.463737,221.500488,97.209679,533.386108,126.446777,390.889832,291.799988,160.550003,90.899818,88.575333,161.149994,102.949097,160.873276,171.47673,39.717331,183.891571,500.913879,114.300003,40.079166,144.77063,1616.819946
206.399994,242.300003,857.988831,177.550003,248,226.800003,713.859131,262.049988,195.261292,70.364906,221.30481,96.455803,534.584717,124.488312,389.998993,290.100006,159.800003,91.781013,88.462898,160,102.61731,160.2939,169.985626,39.678913,183.621536,508.533081,116,39.738708,144.04509,1611.800049
206,242.199997,856.791626,177.699997,247.899994,226.899994,710.6651,256.549988,197.857071,70.463737,221.30481,96.614517,531.787964,124.837341,390.889832,286,159.050003,92.290154,88.219307,159.75,102.238121,159.955917,168.783112,39.22747,183.981567,506.774811,114.849998,39.653595,144.04509,1608.560059
203.899994,233.699997,839.033264,176.850006,243.949997,223.600006,703.278931,245.800003,196.318817,69.989365,222.772354,95.741608,527.193176,122.142044,391.186829,279.100006,152.399994,93.99379,88.331734,158.800003,103.138695,158.459213,163.780716,37.825119,183.891571,503.648987,113.150002,39.568481,140.755951,1593.589966
205.899994,237.399994,846.21637,179.75,246.850006,225.850006,701.881592,250.350006,196.03038,70.898575,228.740341,96.912094,528.991089,123.169746,394.651276,281.299988,153.5,95.266624,89.718361,159.100006,104.276253,159.135147,164.887009,38.266953,187.041931,510.682098,114.050003,40.012966,141.820084,1611.329956
206.800003,238.399994,841.028503,182.850006,249.600006,229.800003,701.681946,251.699997,196.511093,71.076462,230.207886,97.487419,528.791382,125.167,399.006592,283,156.399994,95.46244,89.737091,159.5,104.655441,159.811081,166.426224,37.911564,188.032043,514.003296,114.349998,39.965675,143.754883,1622.709961
209,240.199997,856.99115,183.5,252.350006,231.75,709.5672,252.800003,197.376373,71.926376,231.968933,97.189842,532.786804,123.712685,400.689301,284.700012,157.899994,96.794022,90.205551,160.5,105.319016,160.680145,167.676819,38.132484,187.581985,513.417175,114.699997,39.871109,144.964127,1630.920044
209.699997,239.100006,847.426575,181.800003,251.949997,230.850006,707.371277,251.5,196.89566,73.092537,232.360275,99.243149,533.985352,124.410759,401.778137,285.200012,160,97.009422,90.973816,159,105.129425,162.032028,170.659012,38.507084,187.942032,517.12915,114.599998,39.984592,148.20488,1637.599976
